X, Y
4461, 9431
4465, 9438
4472, 9444
4480, 9447
4488, 9449
4494, 9447
4502, 9446
4509, 9441
4516, 9437
4520, 9428
4523, 9417
4525, 9405
4523, 9394
4519, 9383
4515, 9376
4507, 9372
4497, 9370
4487, 9372
4476, 9376
4465, 9381
4457, 9387
4451, 9393
-1, -1
4941, 9255
4938, 9265
4938, 9276
4938, 9290
4935, 9307
4935, 9328
4935, 9352
4935, 9378
4936, 9402
4939, 9425
4942, 9446
4945, 9464
4948, 9478
4951, 9488
4954, 9497
4957, 9502
4957, 9491
4954, 9480
4950, 9463
4946, 9449
4938, 9434
4929, 9424
4919, 9418
4908, 9414
4897, 9414
4889, 9414
4881, 9419
4874, 9425
4869, 9433
4866, 9443
4863, 9456
4861, 9467
4861, 9477
4864, 9486
4866, 9494
4872, 9502
4880, 9506
4887, 9509
4897, 9507
4910, 9499
4923, 9491
4936, 9483
-1, -1
5039, 9420
5045, 9414
5049, 9408
5054, 9403
5054, 9412
5054, 9421
5053, 9432
5052, 9442
5052, 9452
5052, 9460
5052, 9466
5055, 9472
5062, 9474
5070, 9471
5079, 9465
5089, 9458
5097, 9452
5104, 9443
5108, 9432
5111, 9421
5112, 9409
5110, 9398
5106, 9386
5100, 9376
5094, 9369
5086, 9363
5079, 9360
5070, 9360
5063, 9363
5055, 9370
5052, 9376
-1, -1
5567, 9397
5574, 9404
5579, 9407
5584, 9410
5590, 9413
5595, 9409
5598, 9400
5600, 9392
5600, 9384
5600, 9373
5596, 9362
5592, 9353
5586, 9347
5577, 9343
5566, 9340
5555, 9343
5544, 9348
5533, 9357
5522, 9370
5515, 9380
5510, 9394
5510, 9407
5510, 9419
5513, 9429
5518, 9439
5525, 9445
5532, 9448
5542, 9447
5552, 9443
5563, 9438
5574, 9427
5583, 9418
5590, 9408
5595, 9401
5600, 9395
5603, 9405
5603, 9417
5603, 9435
5604, 9456
5604, 9477
5603, 9501
5603, 9525
5602, 9546
5599, 9567
5596, 9584
5593, 9598
5589, 9608
5583, 9615
5574, 9619
5565, 9619
5554, 9615
5545, 9608
5535, 9598
5527, 9587
5524, 9576
5522, 9562
5524, 9549
5529, 9537
5536, 9527
5546, 9516
5561, 9507
5575, 9497
5590, 9490
5604, 9485
5615, 9484
-1, -1
5724, 9351
5720, 9363
5721, 9377
5722, 9389
5725, 9406
5727, 9423
5730, 9441
5733, 9456
5736, 9470
5738, 9482
5738, 9491
5740, 9497
5743, 9484
5745, 9473
5750, 9458
5756, 9444
5763, 9429
5770, 9418
5774, 9410
5779, 9403
5784, 9398
5789, 9394
5799, 9391
5792, 9391
5814, 9391
-1, -1
5945, 9397
5942, 9403
5936, 9406
5939, 9412
5945, 9415
5953, 9420
5964, 9420
5977, 9417
5991, 9415
6004, 9411
6016, 9407
6029, 9400
6038, 9394
6046, 9387
6052, 9383
6055, 9376
6058, 9368
6054, 9360
6046, 9356
6038, 9352
6030, 9350
6021, 9351
6013, 9353
6005, 9357
5996, 9363
5988, 9373
5981, 9393
5974, 9405
5968, 9423
5964, 9444
5960, 9459
5960, 9474
5958, 9488
5958, 9501
5960, 9511
5960, 9518
5967, 9518
5973, 9515
-1, -1
6165, 9422
6168, 9427
6173, 9420
6175, 9408
6176, 9400
6175, 9391
6174, 9382
6172, 9374
6167, 9369
6160, 9368
6151, 9374
6144, 9383
6140, 9393
6135, 9403
6133, 9415
6131, 9425
6131, 9435
6131, 9442
6132, 9449
6135, 9454
6143, 9451
6150, 9445
6156, 9437
6163, 9430
6169, 9419
6174, 9411
6178, 9404
6184, 9402
6187, 9412
6189, 9422
6191, 9432
6193, 9446
6196, 9459
6197, 9471
6200, 9481
6202, 9490
6203, 9497
6209, 9500
-1, -1
6292, 9377
6295, 9372
6302, 9368
6311, 9367
6323, 9364
6338, 9360
6353, 9357
6368, 9353
6383, 9348
6397, 9344
6408, 9337
6415, 9333
-1, -1
6425, 9321
6420, 9325
6417, 9335
6412, 9346
6405, 9363
6400, 9384
6396, 9405
6388, 9429
6384, 9455
6376, 9478
6368, 9502
6364, 9519
6359, 9533
6353, 9541
-1, -1
6787, 9350
6779, 9346
6773, 9349
6770, 9356
6769, 9365
6768, 9382
6768, 9398
6768, 9415
6771, 9432
6774, 9449
6778, 9464
6783, 9475
6787, 9485
6790, 9492
6796, 9494
6802, 9490
6809, 9481
6818, 9468
6828, 9453
6838, 9436
6847, 9418
6854, 9403
6860, 9392
6863, 9384
6870, 9394
6873, 9403
6880, 9411
6885, 9420
6891, 9426
6898, 9433
6903, 9437
6909, 9440
6917, 9440
6924, 9438
6933, 9430
6942, 9422
6952, 9410
6959, 9398
6967, 9385
6974, 9375
6978, 9366
6983, 9359
6986, 9352
6992, 9352
-1, -1
7148, 9370
7141, 9370
7134, 9377
7129, 9391
7126, 9405
7124, 9422
7124, 9438
7124, 9454
7128, 9467
7131, 9480
7137, 9489
7144, 9494
7150, 9497
7157, 9497
7166, 9493
7174, 9488
7182, 9479
7189, 9465
7195, 9452
7198, 9435
7198, 9420
7194, 9405
7186, 9394
7178, 9386
7167, 9382
7155, 9379
7146, 9378
7137, 9379
-1, -1
7270, 9354
7270, 9361
7272, 9371
7272, 9384
7275, 9399
7275, 9416
7277, 9432
7280, 9447
7282, 9459
7283, 9470
7285, 9478
7289, 9470
7296, 9462
7303, 9449
7311, 9435
7322, 9422
7331, 9410
7339, 9401
7346, 9392
7353, 9387
7361, 9380
7372, 9373
7382, 9366
7392, 9362
7402, 9358
-1, -1
7504, 9194
7505, 9201
7505, 9211
7505, 9224
7505, 9241
7502, 9265
7500, 9290
7499, 9317
7495, 9347
7492, 9378
7491, 9405
7490, 9433
7487, 9457
7486, 9476
7485, 9494
7484, 9505
7484, 9512
7487, 9517
-1, -1
7578, 9419
7585, 9408
7590, 9397
7593, 9387
7594, 9380
7586, 9380
7578, 9381
7570, 9384
7564, 9387
7559, 9392
7559, 9399
7562, 9407
7565, 9417
7571, 9425
7580, 9435
7588, 9444
7597, 9451
7605, 9458
7612, 9462
7618, 9463
-1, -1
7828, 9255
7829, 9247
7831, 9253
7831, 9263
7834, 9271
7835, 9281
7836, 9292
7839, 9303
7842, 9312
7844, 9320
7844, 9326
7840, 9332
7830, 9328
-1, -1
7841, 9121
7849, 9127
7858, 9133
7868, 9138
7881, 9144
7894, 9147
-1, -1
8057, 9166
8063, 9160
8067, 9152
8070, 9145
8069, 9137
8061, 9134
8054, 9134
8046, 9140
8034, 9146
8026, 9154
8018, 9165
8010, 9174
8007, 9183
8007, 9192
8008, 9200
8010, 9207
8014, 9211
8021, 9216
8029, 9221
8039, 9221
8049, 9227
8055, 9229
8059, 9233
8061, 9239
8060, 9246
8054, 9255
8046, 9263
8036, 9272
8024, 9279
8011, 9284
8000, 9287
7992, 9291
7984, 9291
7986, 9284
-1, -1
8418, 9193
8410, 9193
8400, 9193
8410, 9196
8418, 9196
8428, 9197
8442, 9197
8456, 9197
8472, 9196
8486, 9193
8498, 9193
8508, 9191
8516, 9189
8523, 9189
8527, 9185
-1, -1
8510, 9156
8501, 9160
8495, 9170
8491, 9184
8486, 9196
8480, 9212
8476, 9231
8473, 9251
8470, 9272
8468, 9290
8468, 9308
8467, 9322
8464, 9336
8466, 9348
8467, 9357
8470, 9364
-1, -1
8574, 9272
8570, 9282
8568, 9291
8568, 9305
8568, 9316
8571, 9327
8574, 9335
8577, 9341
8580, 9345
8586, 9346
8595, 9343
8601, 9339
8606, 9331
8609, 9322
8612, 9312
8614, 9297
8614, 9286
8612, 9278
8608, 9270
8600, 9266
8592, 9265
8584, 9263
8577, 9266
8571, 9269
8565, 9275
-1, -1
8952, 9100
8955, 9108
8955, 9115
8954, 9125
8953, 9139
8952, 9154
8949, 9174
8946, 9193
8942, 9220
8941, 9245
8938, 9272
8936, 9298
8934, 9322
8931, 9343
8928, 9359
8927, 9373
8924, 9384
8927, 9390
8934, 9390
-1, -1
9055, 9271
9056, 9277
9057, 9285
9060, 9295
9063, 9305
9069, 9315
9076, 9322
9083, 9329
9090, 9331
9097, 9331
9104, 9331
9111, 9328
9117, 9319
9124, 9308
9129, 9295
9132, 9283
9133, 9270
9132, 9261
9127, 9254
9118, 9250
9107, 9248
9094, 9251
9083, 9253
9074, 9256
9066, 9263
9062, 9268
9063, 9274
-1, -1
9179, 9224
9182, 9217
9186, 9222
9189, 9233
9190, 9245
9193, 9259
9195, 9275
9198, 9289
9202, 9302
9207, 9315
9212, 9323
9217, 9329
9223, 9332
9233, 9329
9246, 9320
9258, 9305
9271, 9289
9285, 9271
9295, 9253
9302, 9238
9307, 9226
9307, 9218
-1, -1
9426, 9262
9429, 9267
9435, 9271
9440, 9275
9447, 9278
9454, 9280
9462, 9280
9472, 9279
9481, 9277
9488, 9274
9495, 9269
9502, 9261
9506, 9254
9509, 9246
9512, 9237
9512, 9227
9509, 9219
9505, 9211
9499, 9207
9489, 9205
9481, 9206
9474, 9213
9469, 9227
9463, 9240
9459, 9255
9455, 9270
9453, 9286
9452, 9300
9452, 9314
9453, 9322
9456, 9330
9462, 9332
9470, 9325
9478, 9310
9490, 9289
-1, -1
9837, 9226
9843, 9234
9846, 9244
9849, 9254
9853, 9268
9856, 9282
9859, 9298
9862, 9313
9865, 9326
9868, 9336
9871, 9343
9873, 9349
9879, 9348
9883, 9341
9889, 9330
9896, 9315
9903, 9298
9910, 9280
9917, 9265
9924, 9252
9930, 9243
9933, 9238
9936, 9247
9938, 9260
9939, 9274
9941, 9290
9944, 9305
9947, 9319
9950, 9331
9954, 9341
9959, 9347
9963, 9351
9973, 9351
9980, 9346
9987, 9337
9997, 9323
10005, 9308
10013, 9290
10021, 9272
10026, 9257
10029, 9247
10023, 9239
-1, -1
10140, 9296
10145, 9292
10148, 9287
10152, 9281
10153, 9273
10154, 9262
10154, 9254
10150, 9248
10142, 9248
10135, 9251
10128, 9261
10120, 9274
10113, 9287
10108, 9300
10104, 9314
10101, 9327
10099, 9336
10099, 9344
10100, 9351
-1, -1
10150, 9128
-1, -1
10157, 9135
10164, 9133
10169, 9138
10170, 9146
10170, 9153
10168, 9163
10165, 9175
10162, 9187
10158, 9204
10153, 9222
10149, 9239
10144, 9260
10139, 9279
10133, 9298
10128, 9317
10124, 9334
10119, 9348
10115, 9358
10112, 9367
10111, 9374
10109, 9367
10111, 9355
10114, 9344
10117, 9335
10121, 9324
10128, 9313
10134, 9302
10140, 9291
10147, 9284
10152, 9279
10158, 9277
10166, 9273
10176, 9275
10182, 9275
10186, 9279
10190, 9285
10193, 9292
10196, 9302
10197, 9313
10196, 9326
10195, 9340
10192, 9353
10189, 9364
10187, 9376
10183, 9384
10178, 9389
10174, 9396
-1, -1
10393, 9314
10386, 9315
10387, 9308
10388, 9299
10390, 9290
10390, 9282
10392, 9273
10394, 9264
10396, 9255
10396, 9247
10396, 9238
10397, 9230
10393, 9224
10385, 9221
10374, 9223
10363, 9229
10350, 9239
10337, 9251
10325, 9267
10315, 9284
10304, 9301
10296, 9317
10291, 9331
10286, 9342
10285, 9352
10285, 9360
10285, 9366
10292, 9368
10299, 9366
10308, 9361
10322, 9353
10334, 9345
10346, 9334
10358, 9324
10368, 9316
10376, 9309
10381, 9305
10386, 9301
10390, 9306
10393, 9312
10393, 9319
10394, 9328
10394, 9338
10394, 9350
10394, 9358
10394, 9368
10395, 9376
10396, 9383
10396, 9389
10400, 9379
10405, 9371
-1, -1
10483, 9281
10476, 9281
10483, 9284
10489, 9285
10495, 9285
10503, 9285
10513, 9286
10524, 9286
10536, 9286
10548, 9286
10560, 9289
10571, 9289
10581, 9290
10588, 9290
10595, 9289
10602, 9287
10608, 9285
10614, 9284
-1, -1
10599, 9233
10595, 9240
10591, 9250
10588, 9266
10582, 9283
10578, 9304
10570, 9329
10562, 9356
10554, 9382
10548, 9406
10541, 9429
10533, 9447
10527, 9465
10525, 9481
10520, 9490
10517, 9497
-1, -1
1165, 9878
1170, 9873
1177, 9873
1183, 9876
1188, 9879
1193, 9884
1200, 9890
1204, 9897
1208, 9902
1215, 9909
1221, 9916
1225, 9923
1229, 9929
1233, 9935
1233, 9941
1236, 9946
1237, 9952
1241, 9957
-1, -1
1373, 9855
1380, 9851
1386, 9853
1387, 9859
1386, 9867
1382, 9879
1374, 9893
1363, 9911
1352, 9932
1336, 9954
1318, 9977
1300, 10000
1282, 10021
1266, 10038
1253, 10053
1242, 10067
1232, 10077
1227, 10084
1234, 10080
-1, -1
1432, 9933
1432, 9940
1433, 9947
1436, 9953
1439, 9958
1445, 9961
1451, 9964
1458, 9964
1465, 9964
1474, 9960
1483, 9953
1490, 9945
1498, 9934
1504, 9924
1507, 9913
1508, 9902
1508, 9891
1504, 9882
1500, 9876
1489, 9876
1482, 9879
1475, 9886
1468, 9895
1464, 9905
1459, 9915
1456, 9925
1456, 9933
1456, 9939
1462, 9942
1426, 9939
1457, 9935
-1, -1
1582, 9876
1585, 9882
1588, 9889
1593, 9898
1600, 9908
1605, 9917
1611, 9924
1618, 9929
1625, 9932
1634, 9932
1641, 9926
1651, 9918
1661, 9909
1670, 9897
1680, 9888
1686, 9880
1693, 9873
1700, 9871
1702, 9877
1704, 9884
1704, 9894
1703, 9905
1703, 9916
1703, 9927
1703, 9936
1704, 9943
-1, -1
2115, 9744
2115, 9751
2115, 9759
2115, 9769
2117, 9779
2119, 9793
2122, 9808
2125, 9822
2126, 9836
2129, 9853
2130, 9866
2133, 9880
2135, 9892
2136, 9902
2138, 9912
2139, 9918
2141, 9924
2137, 9917
2135, 9910
2131, 9902
2124, 9895
2116, 9886
2108, 9878
2099, 9871
2090, 9867
2081, 9865
2073, 9865
2065, 9866
2058, 9869
2051, 9882
2049, 9892
2049, 9902
2046, 9912
2049, 9924
2052, 9934
2058, 9944
2066, 9951
2076, 9955
2088, 9958
2101, 9956
2113, 9951
2127, 9942
2140, 9931
2140, 9916
2150, 9901
-1, -1
2331, 9871
2322, 9871
2315, 9876
2307, 9884
2300, 9895
2296, 9909
2292, 9925
2292, 9939
2295, 9953
2303, 9964
2313, 9974
2324, 9979
2336, 9982
2349, 9983
2361, 9980
2373, 9973
2387, 9962
2399, 9951
2409, 9938
2416, 9923
2419, 9909
2422, 9897
2419, 9886
2417, 9876
2409, 9870
2399, 9867
2391, 9863
2383, 9863
2372, 9866
2364, 9867
2358, 9871
2353, 9875
2350, 9863
2350, 9875
-1, -1
2629, 9987
2623, 9990
2623, 9997
2627, 10005
2631, 10011
2634, 10016
-1, -1
3039, 9801
3044, 9805
3052, 9807
3060, 9808
3076, 9810
3091, 9810
3111, 9810
3132, 9807
3151, 9806
3165, 9804
3179, 9802
3187, 9800
-1, -1
3142, 9807
3131, 9814
3122, 9821
3116, 9832
3111, 9842
3108, 9854
3108, 9869
3108, 9886
3109, 9903
3111, 9920
3113, 9936
3113, 9952
3114, 9966
3115, 9979
3115, 9989
3114, 9998
3113, 10005
3111, 10012
3106, 10016
3098, 10017
3105, 10017
3112, 10017
3121, 10017
3129, 10017
3139, 10017
3149, 10017
3157, 10017
3171, 10013
3186, 10007
3200, 10000
-1, -1
3276, 9899
3269, 9902
3276, 9904
3284, 9906
3291, 9908
3300, 9911
3308, 9914
3316, 9917
3324, 9919
3331, 9921
3337, 9924
3343, 9924
3352, 9918
3359, 9914
-1, -1
3439, 9857
3439, 9850
3439, 9842
3437, 9834
3434, 9824
3432, 9816
3428, 9810
3425, 9803
3419, 9797
3412, 9794
3406, 9790
3396, 9788
3386, 9790
3378, 9793
3371, 9798
3363, 9805
3356, 9816
3349, 9830
3343, 9847
3338, 9867
3334, 9884
3329, 9901
3326, 9920
3324, 9937
3322, 9953
3322, 9967
3322, 9979
3322, 9989
3323, 9996
3324, 10002
-1, -1
3628, 9928
3627, 9934
3627, 9941
3629, 9948
3631, 9956
3634, 9965
3638, 9975
3643, 9985
3649, 9995
3656, 10004
3661, 10012
3666, 10019
3673, 10023
3679, 10024
-1, -1
3785, 9971
3779, 9974
3775, 9979
3771, 9987
3763, 10000
3755, 10014
3746, 10031
3733, 10049
3721, 10068
3710, 10086
3699, 10102
3689, 10118
3681, 10131
3675, 10139
3671, 10146
-1, -1
3897, 10000
3893, 10007
3893, 10013
3894, 10019
3897, 10023
3902, 10026
3909, 10028
3915, 10028
3923, 10028
3929, 10024
3934, 10019
3938, 10012
3941, 10004
3943, 9995
3943, 9985
3942, 9977
3938, 9971
3933, 9967
3926, 9966
3916, 9969
3905, 9973
3896, 9980
3888, 9987
3881, 9993
3879, 9999
-1, -1
4031, 9955
4027, 9959
4023, 9964
4022, 9971
4022, 9981
4023, 9989
4026, 9996
4030, 10003
4035, 10007
4041, 10010
4047, 10012
4054, 10011
4060, 10010
4067, 10006
4076, 9999
4084, 9991
4092, 9983
4100, 9974
4106, 9967
4112, 9962
4116, 9958
4120, 9963
4122, 9970
4124, 9980
4127, 9990
4127, 10000
4130, 10008
4133, 10018
4136, 10025
4137, 10032
-1, -1
4566, 9829
4568, 9822
4570, 9815
4573, 9806
4577, 9801
4581, 9794
4587, 9791
4592, 9787
4596, 9793
4599, 9799
4602, 9809
4604, 9819
4607, 9829
4610, 9842
4612, 9855
4613, 9866
4615, 9876
4615, 9885
4616, 9893
4616, 9902
4615, 9912
4615, 9922
4613, 9933
4612, 9946
4610, 9959
4607, 9972
4606, 9986
4604, 9999
4605, 10010
4605, 10020
4605, 10027
4606, 10034
4606, 10040
4609, 10031
4610, 10020
4612, 10010
4614, 10001
4614, 9991
4617, 9979
4620, 9968
4623, 9958
4626, 9950
4628, 9942
4630, 9934
4633, 9928
4636, 9922
4640, 9913
4643, 9906
4649, 9900
4655, 9897
4661, 9894
4667, 9895
4674, 9898
4680, 9902
4684, 9905
4691, 9910
4697, 9914
4703, 9919
4707, 9923
4712, 9927
4714, 9934
4716, 9941
4716, 9948
4716, 9955
4715, 9961
4715, 9967
4713, 9975
4712, 9983
4712, 9990
4710, 9997
4710, 10004
4710, 10011
4706, 10015
-1, -1
4808, 9962
4804, 9956
4810, 9949
4814, 9943
4819, 9935
4822, 9928
4825, 9922
4826, 9913
4827, 9905
4826, 9895
4822, 9887
4815, 9883
4807, 9887
4799, 9896
4790, 9906
4781, 9918
4771, 9932
4767, 9946
4760, 9959
4758, 9970
4761, 9981
4762, 9991
4764, 9998
4770, 10002
4777, 10006
4783, 10007
4790, 10006
4797, 10002
4805, 9996
4814, 9987
4823, 9978
4831, 9969
4838, 9963
4845, 9959
4850, 9963
4854, 9972
4857, 9982
4862, 9994
4866, 10005
4869, 10016
4873, 10027
4876, 10034
4879, 10041
4880, 10047
-1, -1
4928, 9956
4934, 9952
4941, 9952
4944, 9959
4947, 9967
4949, 9977
4952, 9989
4956, 9999
4960, 10009
4966, 10019
4973, 10026
4980, 10033
4987, 10036
4993, 10039
4999, 10039
5005, 10038
5011, 10034
5016, 10027
5023, 10016
5030, 10000
5037, 9979
5044, 9958
5051, 9939
5055, 9921
-1, -1
5146, 9981
5151, 9984
5161, 9984
5168, 9984
5178, 9984
5188, 9984
5198, 9981
5206, 9980
5218, 9977
5227, 9973
5236, 9969
5241, 9965
5244, 9960
5247, 9955
5249, 9947
5249, 9939
5247, 9931
5246, 9924
5241, 9919
5233, 9916
5225, 9915
5217, 9913
5209, 9916
5201, 9918
5193, 9924
5183, 9933
5176, 9944
5168, 9959
5162, 9974
5158, 9991
5155, 10008
5155, 10025
5156, 10037
5159, 10050
5160, 10060
5163, 10068
5166, 10075
5172, 10076
5179, 10071
5188, 10063
-1, -1
5326, 9971
5327, 9977
5327, 9984
5328, 9994
5328, 10005
5327, 10016
5326, 10028
5326, 10038
5326, 10048
5325, 10056
5325, 10063
5332, 10054
5339, 10045
5349, 10034
5359, 10021
5371, 10007
5383, 9997
5393, 9987
5403, 9979
5412, 9974
5419, 9970
5425, 9967
5431, 9966
5438, 9969
5442, 9973
5446, 9980
5451, 9990
5453, 10000
5455, 10012
5455, 10023
5455, 10036
5454, 10046
5453, 10056
5451, 10064
5448, 10073
5444, 10058
5442, 10072
-1, -1
5593, 9816
5599, 9807
5603, 9799
5597, 9806
5590, 9816
5579, 9829
5564, 9846
5547, 9866
5532, 9883
5517, 9901
5505, 9917
5493, 9928
-1, -1
5677, 9936
5669, 9936
5678, 9932
5689, 9930
5699, 9929
5713, 9927
5730, 9927
5748, 9926
5769, 9926
5790, 9926
5807, 9927
5825, 9927
5841, 9926
5858, 9923
5871, 9922
-1, -1
5866, 9870
5858, 9866
5851, 9862
5844, 9866
5840, 9876
5838, 9893
5833, 9912
5829, 9933
5825, 9958
5821, 9979
5821, 10002
5819, 10023
5816, 10042
5814, 10059
5770, 10070
5793, 10073
-1, -1
6393, 9922
6385, 9925
6378, 9928
6370, 9929
6377, 9925
6384, 9924
6391, 9924
6401, 9924
6410, 9925
6421, 9927
6435, 9929
6447, 9932
6459, 9935
6468, 9937
6477, 9939
6489, 9938
6501, 9935
6511, 9931
-1, -1
6562, 9876
6560, 9865
6556, 9855
6553, 9847
6550, 9838
6546, 9830
6542, 9821
6537, 9817
6529, 9820
6522, 9825
6516, 9832
6510, 9842
6504, 9853
6499, 9870
6493, 9888
6487, 9905
6483, 9924
6478, 9945
6474, 9966
6471, 9983
6468, 10002
6468, 10019
6467, 10033
6467, 10044
6467, 10054
6468, 10060
6481, 10059
-1, -1
6603, 9996
6606, 9990
6602, 9995
6605, 10001
6608, 10007
6611, 10012
6618, 10015
6625, 10018
6632, 10019
6638, 10019
6645, 10018
6652, 10014
6657, 10006
6660, 9998
6660, 9991
6658, 9983
6650, 9976
6643, 9974
6635, 9974
6627, 9976
6620, 9980
6614, 9983
6610, 9989
6606, 9994
6608, 10001
6618, 10004
-1, -1
6744, 9962
6744, 9969
6744, 9975
6745, 9982
6745, 9990
6749, 9997
6752, 10003
6755, 10008
6760, 10011
6766, 10014
6777, 10013
6785, 10009
6794, 10005
6804, 9995
6814, 9984
6826, 9973
6836, 9961
6845, 9950
6852, 9942
6859, 9937
6860, 9946
6861, 9953
6862, 9963
6862, 9976
6865, 9986
6866, 9996
6866, 10005
6868, 10012
6869, 10019
-1, -1
7000, 9944
7000, 9951
6999, 9958
6999, 9965
6999, 9974
6999, 9983
6998, 9992
6997, 10002
6996, 10012
6996, 10020
6995, 10027
6995, 10034
7002, 10025
7009, 10017
7017, 10009
7026, 9999
7036, 9991
7046, 9983
7056, 9975
7066, 9971
7073, 9967
7080, 9963
7087, 9963
7093, 9966
7096, 9973
7099, 9982
7102, 9991
7103, 10002
7104, 10014
7104, 10024
7104, 10034
7104, 10041
7104, 10048
7103, 10054
7110, 10054
-1, -1
7393, 9866
7397, 9860
7400, 9866
7401, 9876
7402, 9888
7402, 9900
7403, 9914
7404, 9928
7406, 9942
7408, 9955
7410, 9966
7412, 9976
7412, 9986
7414, 9993
7414, 10000
7415, 10007
7416, 9999
7416, 9992
7414, 9983
7414, 9972
7411, 9962
7407, 9954
7400, 9948
7392, 9944
7381, 9942
7370, 9942
7361, 9946
7349, 9951
7339, 9959
7330, 9967
7323, 9976
7319, 9986
7318, 9996
7318, 10004
7321, 10011
7327, 10017
7332, 10022
7339, 10025
7348, 10025
7356, 10024
7364, 10020
7375, 10012
7385, 10003
7393, 9994
-1, -1
7683, 9968
7689, 9967
7692, 9974
7693, 9983
7693, 9992
7694, 10004
7695, 10016
7696, 10027
7699, 10037
7699, 10045
7700, 10052
7695, 10040
-1, -1
7705, 9845
7705, 9835
7706, 9845
7711, 9853
7717, 9857
7727, 9863
-1, -1
7872, 9903
7877, 9908
7887, 9913
7899, 9915
7912, 9915
7926, 9918
7941, 9920
7955, 9920
7969, 9920
7986, 9920
8003, 9919
8016, 9918
8026, 9915
-1, -1
8015, 9867
8007, 9864
7997, 9869
7991, 9880
7985, 9895
7978, 9909
7972, 9927
7966, 9947
7960, 9968
7955, 9989
7954, 10006
7950, 10022
7939, 10034
7946, 10038
-1, -1
8383, 9974
8381, 9967
8384, 9974
8387, 9984
8390, 9994
8393, 10008
8397, 10023
8401, 10038
8408, 10053
8410, 10070
8414, 10084
8417, 10098
8418, 10108
8420, 10115
8422, 10123
-1, -1
8519, 10026
8515, 10031
8508, 10040
8500, 10052
8490, 10066
8477, 10087
8462, 10108
8450, 10127
8436, 10147
8425, 10166
8414, 10185
8406, 10202
8400, 10216
8396, 10226
8395, 10233
-1, -1
8571, 10092
8577, 10086
8582, 10080
8589, 10077
8595, 10075
8602, 10074
8611, 10072
8621, 10071
8635, 10071
8650, 10069
8665, 10066
8682, 10063
8695, 10059
8706, 10052
8715, 10046
8723, 10037
8728, 10028
8730, 10019
8730, 10010
8728, 10002
8722, 9997
8714, 9993
8705, 9992
8695, 9993
8685, 9998
8674, 10006
8663, 10017
8655, 10031
8646, 10044
8638, 10061
8634, 10077
8629, 10093
8626, 10106
8625, 10115
8625, 10124
8625, 10131
8629, 10134
8635, 10134
-1, -1
8836, 9985
8844, 9985
8856, 9985
8870, 9985
8887, 9985
8904, 9987
8921, 9987
8938, 9987
8956, 9987
8973, 9985
8990, 9983
9003, 9981
9013, 9947
9017, 9960
-1, -1
9002, 9921
8996, 9924
8992, 9931
8985, 9944
8977, 9961
8969, 9978
8960, 10000
8952, 10024
8943, 10048
8937, 10072
8931, 10095
8927, 10114
8926, 10128
8926, 10138
-1, -1
9174, 10118
9180, 10118
9180, 10125
9175, 10132
9168, 10142
9155, 10157
9140, 10174
9123, 10193
9106, 10210
9090, 10225
9075, 10239
9061, 10244
-1, -1
9553, 9877
9551, 9886
9550, 9898
9549, 9914
9548, 9935
9548, 9959
9548, 9986
9548, 10011
9549, 10037
9550, 10063
9550, 10089
9550, 10111
9550, 10131
9550, 10145
9551, 10154
9554, 10160
-1, -1
9698, 10056
9704, 10048
9703, 10038
9695, 10034
9688, 10034
9677, 10034
9664, 10037
9654, 10040
9643, 10043
9632, 10047
9621, 10050
9610, 10054
9603, 10057
9598, 10062
9601, 10070
9606, 10076
9612, 10083
9619, 10089
9627, 10095
9635, 10101
9646, 10104
9656, 10107
9673, 10106
9690, 10105
9710, 10101
-1, -1
9836, 10084
9839, 10078
9842, 10073
9847, 10069
9854, 10065
9861, 10061
9868, 10057
9876, 10055
9882, 10052
9889, 10049
9880, 10046
9872, 10048
9862, 10049
9851, 10053
9840, 10061
9832, 10068
9825, 10077
9818, 10086
9816, 10094
9814, 10106
9815, 10113
9818, 10120
9820, 10127
9823, 10131
9828, 10134
9834, 10136
9841, 10136
9850, 10134
9860, 10130
-1, -1
9967, 10104
9971, 10099
9976, 10095
9983, 10091
9992, 10089
10002, 10086
10013, 10084
10023, 10083
10033, 10081
10040, 10079
10047, 10077
10052, 10073
10053, 10066
10049, 10060
10039, 10060
10030, 10062
10022, 10067
10014, 10073
10007, 10079
10001, 10088
9996, 10098
9992, 10108
9991, 10116
9991, 10124
9991, 10131
9992, 10137
9995, 10142
10001, 10145
10009, 10147
10021, 10147
10032, 10147
-1, -1
10224, 10052
10220, 10056
10218, 10064
10217, 10077
10215, 10093
10212, 10113
10209, 10136
10205, 10163
10202, 10189
10199, 10213
10197, 10237
10194, 10260
10193, 10280
10192, 10299
10192, 10317
10194, 10331
10197, 10343
10200, 10352
10205, 10355
-1, -1
10261, 10097
10263, 10083
10266, 10072
10273, 10063
10288, 10058
10301, 10054
10314, 10054
10327, 10057
10339, 10061
10349, 10066
10356, 10073
10360, 10082
10361, 10091
10357, 10101
10349, 10111
10334, 10122
10316, 10132
10295, 10141
10273, 10147
10255, 10150
10240, 10147
10231, 10143
-1, -1
1270, 10390
1274, 10385
1278, 10378
1282, 10372
1285, 10377
1285, 10383
1287, 10392
1289, 10402
1289, 10415
1289, 10431
1290, 10448
1290, 10466
1290, 10489
1289, 10512
1286, 10535
1286, 10559
1284, 10583
1283, 10604
1283, 10625
1283, 10642
1283, 10657
1284, 10667
